DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/06/18 18:04:00,AQUA_M-T,Brasil,TOCANTINS,WANDERLÂNDIA,Cerrado,0.0,0.0,0.95,82.5,-6.89456,-47.95687
2026/06/18 18:04:00,AQUA_M-T,Brasil,CEARÁ,UBAJARA,Caatinga,13.0,3.82,0.04,5.8,-3.86198,-41.14436
2026/06/18 18:04:00,AQUA_M-T,Brasil,CEARÁ,MORADA NOVA,Caatinga,10.0,0.1,0.78,14.2,-5.07497,-38.31403
2026/06/18 18:04:00,AQUA_M-T,Brasil,PIAUÍ,UNIÃO,Cerrado,7.0,0.9,0.29,8.9,-4.67956,-42.88574
2026/06/18 18:04:00,AQUA_M-T,Brasil,MARANHÃO,ARAIOSES,Cerrado,-999.0,0.4,0.13,11.3,-2.92126,-42.08192
2026/06/18 18:04:00,AQUA_M-T,Brasil,TOCANTINS,WANDERLÂNDIA,Cerrado,0.0,0.0,0.85,70.4,-6.89666,-47.94859
2026/06/18 18:04:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,15.0,0.29,0.87,21.5,-5.04063,-39.86211
2026/06/18 18:04:00,AQUA_M-T,Brasil,MARANHÃO,BURITI,Cerrado,6.0,6.28,0.12,17.7,-3.87318,-42.96663
2026/06/18 18:04:00,AQUA_M-T,Brasil,MARANHÃO,ARAIOSES,Caatinga,-999.0,0.2,0.12,8.9,-2.90937,-41.92617
2026/06/18 19:34:00,AQUA_M-T,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica,6.0,0.01,0.1,24.2,-27.69568,-50.59884
2026/06/18 19:36:00,AQUA_M-T,Brasil,PARANÁ,SANTA ISABEL DO IVAÍ,Mata Atlântica,4.0,0.1,0.91,45.6,-22.99061,-53.21156
2026/06/18 19:36:00,AQUA_M-T,Brasil,GOIÁS,ITARUMÃ,Cerrado,3.0,0.0,1.0,29.5,-18.49967,-51.66142
2026/06/18 19:36:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,4.0,0.0,0.86,12.8,-19.49696,-52.70169
2026/06/18 19:36:00,AQUA_M-T,Brasil,PARANÁ,LOANDA,Mata Atlântica,4.0,0.1,0.91,12.3,-22.98875,-53.20191
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Cerrado,2.0,5.63,0.35,11.4,-12.89382,-58.18129
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,4.0,0.0,0.92,13.4,-15.61972,-53.93241
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,27.0,0.0,0.55,244.5,-11.06977,-52.45542
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,7.0,0.1,0.59,23.1,-11.73386,-54.50645
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARILÂNDIA,Amazônia,3.0,0.0,0.47,12.4,-14.20398,-57.42434
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado,4.0,0.0,0.81,27.7,-17.3616,-53.81967
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,3.0,0.0,0.97,116.4,-14.21418,-54.72178
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,25.0,0.0,0.55,263.2,-11.07467,-52.45971
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CÁCERES,Pantanal,3.0,1.61,0.36,21.1,-16.14095,-58.49028
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,7.0,0.1,0.59,52.6,-11.73116,-54.49292
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,8.0,0.0,0.54,12.6,-13.65356,-60.61908
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,3.0,0.0,0.97,70.3,-14.22309,-54.70152
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado,4.0,0.0,0.81,33.7,-17.3572,-53.8278
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado,4.0,0.0,0.91,45.4,-17.34953,-53.82221
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,2.0,2.5,0.54,13.6,-14.00419,-56.63092
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2.0,0.2,0.75,18.2,-15.07256,-55.8233
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,3.0,0.0,0.97,41.1,-14.21108,-54.704
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazônia,6.0,0.0,0.6,11.5,-11.62528,-55.33565
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,20.0,0.0,1.0,183.9,-14.7436,-52.67746
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2.0,0.19,0.98,23.7,-15.07009,-55.80853
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,8.0,0.0,1.0,12.7,-15.42026,-56.30507
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CÁCERES,Pantanal,3.0,1.14,0.41,22.0,-16.17578,-58.47436
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,16.0,0.0,1.0,60.6,-14.76213,-52.69928
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado,4.0,0.0,0.98,62.3,-17.35405,-53.80981
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,19.0,0.0,1.0,90.5,-14.75245,-52.68292
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,21.0,0.0,1.0,24.1,-14.7575,-52.67437
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA LACERDA,Cerrado,0.0,0.42,0.42,7.4,-14.099,-59.4674
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA LACERDA,Cerrado,0.0,0.31,0.45,6.0,-14.09759,-59.45808
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARILÂNDIA,Amazônia,3.0,0.0,0.46,6.5,-14.20584,-57.43587
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazônia,6.0,0.0,0.6,16.3,-11.61321,-55.33781
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,8.0,0.0,0.91,6.0,-13.65488,-60.62805
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,33.0,0.0,0.64,30.5,-12.69722,-54.57928
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,18.0,0.0,1.0,75.1,-14.73856,-52.6861
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,ÁGUA BOA,Cerrado,10.0,0.0,1.0,40.6,-13.69151,-52.58341
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CÁCERES,Pantanal,3.0,1.37,0.84,17.1,-16.14248,-58.50011
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,ÁGUA BOA,Cerrado,13.0,0.0,1.0,43.2,-13.6974,-52.60532
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,3.0,0.0,0.97,101.0,-14.22621,-54.71954
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,7.0,0.0,0.51,19.6,-11.26777,-53.96186
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,ÁGUA BOA,Cerrado,14.0,0.0,1.0,41.9,-13.69637,-52.61042
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,8.0,0.0,1.0,7.6,-15.42244,-56.31823
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,8.0,0.0,0.84,8.7,-14.84888,-59.77817
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,4.0,0.0,0.98,14.9,-15.62017,-53.92733
2026/06/18 19:38:00,AQUA_M-T,Brasil,MATO GROSSO,CÁCERES,Pantanal,3.0,1.26,0.68,13.5,-16.17427,-58.46457
2026/06/18 19:40:00,AQUA_M-T,Brasil,RONDÔNIA,JI-PARANÁ,Amazônia,7.0,0.0,1.0,5.9,-10.76141,-61.94814
2026/06/18 19:40:00,AQUA_M-T,Brasil,RONDÔNIA,BURITIS,Amazônia,8.0,0.0,-999.0,11.2,-10.20241,-63.8432
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,3.0,0.0,0.47,25.2,-10.79507,-53.58004
2026/06/18 19:40:00,AQUA_M-T,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,4.0,0.0,0.65,6.6,-10.05026,-65.3103
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazônia,30.0,10.28,0.56,57.1,-11.8061,-58.16986
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazônia,30.0,10.4,0.42,6.3,-11.80789,-58.18106
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,4.0,0.0,0.48,25.9,-10.78095,-53.58261
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazônia,30.0,10.09,0.57,8.0,-11.80431,-58.15865
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazônia,21.0,0.0,0.59,31.6,-10.91992,-56.85871
2026/06/18 19:40:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazônia,19.0,0.0,0.59,29.4,-10.90908,-56.86065
2026/06/18 19:40:00,AQUA_M-T,Brasil,RONDÔNIA,SANTA LUZIA D'OESTE,Amazônia,4.0,0.0,1.0,2.8,-12.12892,-61.76843
2026/06/18 19:40:00,AQUA_M-T,Brasil,RONDÔNIA,BURITIS,Amazônia,8.0,0.0,1.0,7.5,-10.21321,-63.85201
2026/06/19 18:36:00,AQUA_M-T,Brasil,GOIÁS,ITARUMÃ,Cerrado,4.0,0.0,1.0,44.3,-18.49662,-51.70275
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,5.0,0.0,1.0,227.8,-19.20674,-49.61138
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,4.0,0.0,0.41,11.5,-21.07117,-43.24846
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,IPEÚNA,Cerrado,5.0,0.0,1.0,84.0,-22.46458,-47.69542
2026/06/19 18:36:00,AQUA_M-T,Brasil,GOIÁS,ITARUMÃ,Cerrado,4.0,0.0,1.0,34.7,-18.49421,-51.68064
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,4.0,0.0,0.61,36.6,-21.06092,-43.24054
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,Cerrado,4.0,0.0,1.0,14.9,-18.33937,-45.60048
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LEANDRO FERREIRA,Cerrado,4.0,0.0,0.85,18.8,-19.58806,-45.0299
2026/06/19 18:36:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAÍBA DO SUL,Mata Atlântica,3.0,0.0,0.91,6.9,-22.15346,-43.26229
2026/06/19 18:36:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,5.0,0.8,1.0,175.0,-19.49714,-52.72396
2026/06/19 18:36:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,ITAPEMIRIM,Mata Atlântica,-999.0,0.0,0.97,89.9,-20.98177,-40.94344
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Mata Atlântica,4.0,0.0,1.0,11.9,-18.93348,-49.71388
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAPECERICA,Mata Atlântica,5.0,0.0,0.79,18.8,-20.44423,-45.28492
2026/06/19 18:36:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,5.0,0.8,1.0,166.4,-19.4962,-52.72913
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LEANDRO FERREIRA,Cerrado,4.0,0.0,1.0,17.5,-19.58057,-45.04074
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PROMISSÃO,Mata Atlântica,4.0,0.0,1.0,12.8,-21.55939,-49.87256
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAPECERICA,Mata Atlântica,5.0,0.0,0.77,43.4,-20.44557,-45.29453
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,VÁRZEA DA PALMA,Cerrado,27.0,0.0,1.0,17.8,-17.60609,-44.6113
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,IPEÚNA,Cerrado,5.0,0.0,1.0,15.7,-22.45249,-47.68318
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,4.0,0.0,0.41,24.0,-21.06236,-43.24998
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEIÇÃO DA APARECIDA,Mata Atlântica,4.0,0.0,0.73,7.1,-21.1387,-46.18929
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,VÁRZEA DA PALMA,Cerrado,27.0,0.0,1.0,9.4,-17.60744,-44.62044
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,CASA BRANCA,Cerrado,4.0,0.0,1.0,12.8,-21.7211,-47.1299
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,5.0,0.0,0.98,6.5,-19.70599,-47.32808
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlântica,6.0,0.0,0.58,9.2,-18.07527,-43.01289
2026/06/19 18:36:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,LINHARES,Mata Atlântica,1.0,0.6,0.92,12.9,-19.26713,-40.01176
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOÃO DEL REI,Mata Atlântica,4.0,0.0,0.95,4.9,-21.31873,-44.4375
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LEANDRO FERREIRA,Cerrado,4.0,0.0,1.0,54.8,-19.57923,-45.03135
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,5.0,0.0,1.0,25.0,-19.20868,-49.62747
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DOURADA,Mata Atlântica,4.0,0.0,0.94,6.0,-20.80009,-44.1031
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,IPEÚNA,Cerrado,5.0,0.0,1.0,19.5,-22.46289,-47.68182
2026/06/19 18:36:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAÍBA DO SUL,Mata Atlântica,3.0,0.0,0.92,13.0,-22.16225,-43.26078
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,OLHOS-D'ÁGUA,Cerrado,5.0,0.0,0.51,6.8,-17.32178,-43.64661
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,BELO HORIZONTE,Cerrado,5.0,0.0,-999.0,6.4,-19.80901,-43.95024
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,MATEUS LEME,Mata Atlântica,5.0,0.0,0.96,29.0,-20.11057,-44.43919
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PROMISSÃO,Mata Atlântica,4.0,0.0,1.0,11.2,-21.55177,-49.86865
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,IPEÚNA,Cerrado,5.0,0.0,1.0,45.6,-22.45417,-47.69677
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LEANDRO FERREIRA,Cerrado,4.0,0.0,0.99,5.1,-19.5894,-45.03928
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,27.0,0.0,0.93,11.1,-17.79482,-44.57753
2026/06/19 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado,4.0,0.0,0.98,8.3,-21.61747,-48.72099
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,PONTE NOVA,Mata Atlântica,5.0,0.0,0.68,10.8,-20.44293,-42.95115
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlântica,4.0,0.0,0.4,10.2,-20.58138,-43.43801
2026/06/19 18:36:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,4.0,0.0,0.45,25.6,-21.06973,-43.23901
2026/06/19 18:38:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,48.0,0.0,1.0,10.6,-7.20357,-44.88767
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,16.0,2.07,0.34,23.2,-11.06838,-52.50551
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,59.0,0.0,1.0,59.6,-10.49952,-46.41293
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,28.0,0.0,1.0,20.4,-11.49323,-50.33779
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,DIANÓPOLIS,Cerrado,27.0,0.0,0.99,9.5,-11.59388,-46.76141
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,28.0,0.0,1.0,46.3,-10.70904,-49.67859
2026/06/19 18:38:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,6.0,0.0,0.71,6.2,-15.977,-42.0474
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMÃOS DO TOCANTINS,Cerrado,1.0,0.0,1.0,8.2,-9.24843,-48.94934
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,NATIVIDADE,Cerrado,27.0,0.0,1.0,12.2,-11.64705,-47.44522
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAJEADO,Cerrado,33.0,0.0,1.0,7.0,-9.83358,-48.25676
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,25.0,0.0,1.0,8.5,-11.45872,-47.41862
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,40.0,0.0,1.0,6.9,-10.52256,-46.50895
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,6.0,0.0,0.95,56.5,-13.52619,-54.43949
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,GAÚCHA DO NORTE,Amazônia,31.0,0.0,0.95,26.0,-12.50371,-53.39789
2026/06/19 18:38:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,32.0,0.0,1.0,5.1,-14.99424,-44.32697
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,BAIANÓPOLIS,Cerrado,27.0,0.0,1.0,15.2,-12.80145,-44.49634
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,28.0,0.0,1.0,9.2,-10.24861,-47.35112
2026/06/19 18:38:00,AQUA_M-T,Brasil,GOIÁS,FLORES DE GOIÁS,Cerrado,11.0,0.0,1.0,21.7,-14.4541,-47.07925
2026/06/19 18:38:00,AQUA_M-T,Brasil,PIAUÍ,GUARIBAS,Caatinga,56.0,0.0,1.0,8.2,-9.30471,-43.7205
2026/06/19 18:38:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,20.0,0.0,1.0,18.0,-8.96189,-46.93917
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,BAIANÓPOLIS,Cerrado,27.0,0.0,1.0,13.1,-12.78823,-44.46971
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,28.0,0.0,1.0,12.6,-11.49144,-50.32438
2026/06/19 18:38:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,0.0,0.0,0.76,6.4,-7.22281,-46.99421
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,GOIATINS,Cerrado,0.0,0.4,0.65,5.8,-8.09927,-47.689
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,27.0,0.0,0.99,779.7,-13.29745,-45.21765
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,36.0,0.0,1.0,10.1,-10.46664,-49.10082
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,TANQUE NOVO,Caatinga,21.0,0.0,1.0,5.9,-13.52122,-42.57502
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,24.0,0.0,1.0,6.8,-10.70739,-49.66684
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,CAMPOS LINDOS,Cerrado,39.0,0.0,1.0,10.6,-8.41192,-46.9688
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,BAIANÓPOLIS,Cerrado,27.0,0.0,1.0,802.2,-12.78966,-44.47908
2026/06/19 18:38:00,AQUA_M-T,Brasil,PARÁ,RIO MARIA,Amazônia,8.0,1.38,1.0,37.0,-7.63372,-50.01888
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,SILVANÓPOLIS,Cerrado,18.0,0.0,1.0,16.4,-10.99744,-47.74363
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,29.0,0.0,1.0,21.7,-10.96164,-50.76226
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,59.0,0.0,1.0,13.3,-10.49822,-46.40408
2026/06/19 18:38:00,AQUA_M-T,Brasil,PARÁ,RIO MARIA,Amazônia,8.0,1.61,0.96,30.5,-7.63533,-50.03005
2026/06/19 18:38:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,50.0,0.0,1.0,16.9,-9.37886,-46.3322
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,42.0,0.0,1.0,10.2,-10.70983,-50.06081
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,27.0,0.0,1.0,14.1,-13.30012,-45.23567
2026/06/19 18:38:00,AQUA_M-T,Brasil,GOIÁS,FLORES DE GOIÁS,Cerrado,9.0,0.0,1.0,29.0,-14.44369,-47.07096
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,BARROLÂNDIA,Cerrado,32.0,0.0,1.0,15.6,-9.89269,-48.74107
2026/06/19 18:38:00,AQUA_M-T,Brasil,GOIÁS,FLORES DE GOIÁS,Cerrado,10.0,0.0,1.0,123.5,-14.45275,-47.06961
2026/06/19 18:38:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,39.0,0.0,1.0,168.8,-8.28759,-46.39116
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,27.0,0.0,0.93,74.7,-13.30623,-45.21627
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,PALMAS,Cerrado,35.0,0.0,1.0,58.6,-10.15255,-48.16551
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,TAGUATINGA,Cerrado,22.0,0.0,1.0,5.7,-12.45711,-46.53234
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,27.0,0.0,1.0,36.6,-11.81673,-47.3409
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,MORTUGABA,Caatinga,23.0,0.0,1.0,10.8,-14.88951,-42.27105
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,BAIANÓPOLIS,Cerrado,27.0,0.0,1.0,608.7,-12.79108,-44.48845
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,BAIANÓPOLIS,Cerrado,27.0,0.0,1.0,136.3,-12.80003,-44.48699
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMÃOS DO TOCANTINS,Cerrado,0.0,0.0,1.0,9.7,-9.24985,-48.95955
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado,26.0,0.35,1.0,8.8,-11.62031,-45.1856
2026/06/19 18:38:00,AQUA_M-T,Brasil,GOIÁS,FLORES DE GOIÁS,Cerrado,10.0,0.0,1.0,8.3,-14.44504,-47.0806
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,16.0,1.92,0.36,57.0,-11.08184,-52.49863
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,PALMAS,Cerrado,34.0,0.0,1.0,51.1,-10.16165,-48.16418
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,SÃO SALVADOR DO TOCANTINS,Cerrado,27.0,0.0,1.0,14.3,-12.51931,-48.26672
2026/06/19 18:38:00,AQUA_M-T,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,20.0,0.0,1.0,49.1,-10.80959,-48.56833
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado,23.0,0.3,1.0,6.9,-11.92811,-43.40093
2026/06/19 18:38:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,41.0,0.0,1.0,30.5,-11.7104,-51.02925
2026/06/19 18:38:00,AQUA_M-T,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,57.0,0.0,1.0,30.4,-9.39357,-43.4377
